,t0_smooth_or_featured__features_or_disk,t0_smooth_or_featured__smooth,t0_smooth_or_featured__star_artifact_or_bad_zoom,t1_how_rounded_is_it__cigarshaped,t1_how_rounded_is_it__in_between,t1_how_rounded_is_it__completely_round,t2_could_this_be_a_disk_viewed_edgeon__yes_edge_on_disk,t2_could_this_be_a_disk_viewed_edgeon__no_something_else,t3_edge_on_bulge_what_shape__boxy,t3_edge_on_bulge_what_shape__no_bulge,t3_edge_on_bulge_what_shape__rounded,t4_is_there_a_bar__no_bar,t4_is_there_a_bar__strong_bar,t4_is_there_a_bar__weak_bar,t5_is_there_any_spiral_arm_pattern__yes,t5_is_there_any_spiral_arm_pattern__no,t6_spiral_how_tightly_wound__loose,t6_spiral_how_tightly_wound__medium,t6_spiral_how_tightly_wound__tight,t7_how_many_spiral_arms_are_there__1,t7_how_many_spiral_arms_are_there__2,t7_how_many_spiral_arms_are_there__3,t7_how_many_spiral_arms_are_there__4,t7_how_many_spiral_arms_are_there__more_than_4,t7_how_many_spiral_arms_are_there__cant_tell,t8_not_edge_on_bulge__dominant,t8_not_edge_on_bulge__moderate,t8_not_edge_on_bulge__no_bulge,t8_not_edge_on_bulge__large,t8_not_edge_on_bulge__small,t11_is_the_galaxy_merging_or_disturbed__major_disturbance,t11_is_the_galaxy_merging_or_disturbed__merging,t11_is_the_galaxy_merging_or_disturbed__minor_disturbance,t11_is_the_galaxy_merging_or_disturbed__none,t12_are_there_any_obvious_bright_clumps__yes,t12_are_there_any_obvious_bright_clumps__no,t19_what_problem_do___e_with_the_image__nonstar_artifact,t19_what_problem_do___e_with_the_image__bad_image_zoom,t19_what_problem_do___e_with_the_image__star,id_str,file_loc
5971,5.0,11.0,0.0,1.0,6.0,4.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,1.0,6.0,3.0,2.0,0.0,0.0,0.0,25995,/scratch/ydong/stamps/demo_F200W_added/F200W_5995_a.jpg
5972,6.0,12.0,16.0,1.0,6.0,5.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,8.0,6.0,0.0,1.0,14.0,1.0,25999,/scratch/ydong/stamps/demo_F200W_added/F200W_5999_a.jpg
5973,13.0,2.0,6.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,2.0,10.0,3.0,4.0,6.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,6.0,1.0,3.0,5.0,2.0,3.0,5.0,4.0,9.0,0.0,6.0,0.0,26001,/scratch/ydong/stamps/demo_F200W_added/F200W_6001_a.jpg
5974,18.0,2.0,3.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,16.0,1.0,1.0,15.0,3.0,14.0,1.0,0.0,3.0,3.0,6.0,1.0,0.0,2.0,0.0,5.0,9.0,1.0,3.0,13.0,1.0,2.0,4.0,9.0,9.0,0.0,2.0,1.0,26002,/scratch/ydong/stamps/demo_F200W_added/F200W_6002_a.jpg
5975,4.0,18.0,4.0,4.0,14.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,17.0,0.0,4.0,0.0,4.0,0.0,26005,/scratch/ydong/stamps/demo_F200W_added/F200W_6005_a.jpg
5976,25.0,0.0,2.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,2.0,15.0,1.0,7.0,22.0,1.0,1.0,2.0,19.0,1.0,6.0,8.0,1.0,1.0,5.0,0.0,3.0,0.0,1.0,19.0,2.0,0.0,11.0,12.0,14.0,11.0,0.0,1.0,1.0,26006,/scratch/ydong/stamps/demo_F200W_added/F200W_6006_a.jpg
5977,23.0,1.0,2.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,0.0,6.0,22.0,1.0,1.0,5.0,16.0,0.0,10.0,9.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,16.0,2.0,0.0,10.0,12.0,15.0,8.0,0.0,1.0,1.0,26007,/scratch/ydong/stamps/demo_F200W_added/F200W_6007_a.jpg
5978,27.0,4.0,2.0,0.0,4.0,0.0,2.0,25.0,0.0,1.0,1.0,20.0,1.0,4.0,22.0,3.0,0.0,4.0,18.0,0.0,11.0,5.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,20.0,1.0,1.0,12.0,17.0,16.0,11.0,1.0,1.0,0.0,26008,/scratch/ydong/stamps/demo_F200W_added/F200W_6008_a.jpg
5979,11.0,8.0,4.0,3.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,9.0,2.0,5.0,3.0,9.0,2.0,0.0,4.0,0.0,26010,/scratch/ydong/stamps/demo_F200W_added/F200W_6010_a.jpg
5980,15.0,10.0,4.0,1.0,9.0,0.0,10.0,5.0,0.0,0.0,10.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,10.0,13.0,0.0,15.0,0.0,3.0,1.0,26011,/scratch/ydong/stamps/demo_F200W_added/F200W_6011_a.jpg
5981,16.0,5.0,8.0,1.0,4.0,0.0,1.0,15.0,1.0,0.0,0.0,9.0,2.0,4.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,0.0,2.0,13.0,4.0,2.0,2.0,13.0,3.0,1.0,7.0,0.0,26012,/scratch/ydong/stamps/demo_F200W_added/F200W_6012_a.jpg
5982,10.0,10.0,5.0,2.0,7.0,1.0,2.0,8.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,1.0,12.0,4.0,9.0,1.0,0.0,5.0,0.0,26024,/scratch/ydong/stamps/demo_F200W_added/F200W_6024_a.jpg
5983,4.0,16.0,9.0,2.0,9.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,7.0,0.0,26026,/scratch/ydong/stamps/demo_F200W_added/F200W_6026_a.jpg
5984,2.0,14.0,14.0,7.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,10.0,4.0,0.0,2.0,4.0,10.0,0.0,26028,/scratch/ydong/stamps/demo_F200W_added/F200W_6028_a.jpg
5985,5.0,15.0,6.0,4.0,11.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,11.0,6.0,2.0,3.0,0.0,6.0,0.0,26030,/scratch/ydong/stamps/demo_F200W_added/F200W_6030_a.jpg
5986,20.0,9.0,0.0,0.0,8.0,1.0,1.0,19.0,0.0,1.0,0.0,12.0,1.0,6.0,12.0,7.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,9.0,1.0,0.0,9.0,2.0,25.0,0.0,2.0,6.0,14.0,0.0,0.0,0.0,26033,/scratch/ydong/stamps/demo_F200W_added/F200W_6033_a.jpg
5987,14.0,8.0,10.0,1.0,4.0,3.0,5.0,9.0,1.0,0.0,4.0,7.0,0.0,2.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,10.0,4.0,6.0,13.0,1.0,0.0,8.0,2.0,26035,/scratch/ydong/stamps/demo_F200W_added/F200W_6035_a.jpg
5988,19.0,4.0,10.0,1.0,1.0,2.0,3.0,16.0,0.0,0.0,3.0,11.0,0.0,5.0,2.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,6.0,1.0,13.0,2.0,7.0,16.0,3.0,1.0,9.0,0.0,26037,/scratch/ydong/stamps/demo_F200W_added/F200W_6037_a.jpg
5989,4.0,15.0,4.0,6.0,9.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,4.0,0.0,4.0,0.0,26039,/scratch/ydong/stamps/demo_F200W_added/F200W_6039_a.jpg
5990,9.0,19.0,3.0,3.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,2.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,2.0,2.0,12.0,12.0,7.0,2.0,1.0,2.0,0.0,26040,/scratch/ydong/stamps/demo_F200W_added/F200W_6040_a.jpg
5991,16.0,20.0,4.0,1.0,19.0,0.0,1.0,15.0,0.0,0.0,1.0,12.0,3.0,0.0,4.0,11.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,2.0,4.0,7.0,2.0,20.0,7.0,13.0,3.0,0.0,3.0,1.0,26041,/scratch/ydong/stamps/demo_F200W_added/F200W_6041_a.jpg
5992,6.0,12.0,15.0,4.0,8.0,0.0,1.0,5.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,6.0,8.0,5.0,1.0,4.0,8.0,3.0,26044,/scratch/ydong/stamps/demo_F200W_added/F200W_6044_a.jpg
5993,6.0,10.0,10.0,1.0,3.0,6.0,1.0,5.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,6.0,3.0,3.0,5.0,1.0,0.0,5.0,5.0,26047,/scratch/ydong/stamps/demo_F200W_added/F200W_6047_a.jpg
5994,7.0,18.0,12.0,13.0,5.0,0.0,2.0,5.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,8.0,2.0,3.0,12.0,5.0,2.0,1.0,11.0,0.0,26056,/scratch/ydong/stamps/demo_F200W_added/F200W_6056_a.jpg
5995,14.0,5.0,13.0,2.0,2.0,1.0,0.0,14.0,0.0,0.0,0.0,13.0,0.0,1.0,2.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,4.0,5.0,12.0,1.0,1.0,6.0,8.0,3.0,10.0,0.0,26057,/scratch/ydong/stamps/demo_F200W_added/F200W_6057_a.jpg
5996,6.0,7.0,10.0,0.0,4.0,3.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,8.0,3.0,2.0,4.0,2.0,1.0,8.0,1.0,26058,/scratch/ydong/stamps/demo_F200W_added/F200W_6058_a.jpg
5997,4.0,10.0,19.0,3.0,1.0,6.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,7.0,2.0,2.0,1.0,3.0,5.0,10.0,4.0,26059,/scratch/ydong/stamps/demo_F200W_added/F200W_6059_a.jpg
5998,2.0,13.0,19.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,10.0,1.0,1.0,1.0,18.0,0.0,26060,/scratch/ydong/stamps/demo_F200W_added/F200W_6060_a.jpg
5999,10.0,13.0,14.0,10.0,1.0,2.0,8.0,2.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,3.0,13.0,4.0,6.0,1.0,9.0,4.0,26062,/scratch/ydong/stamps/demo_F200W_added/F200W_6062_a.jpg
6000,13.0,7.0,5.0,1.0,2.0,4.0,1.0,12.0,0.0,0.0,1.0,11.0,0.0,1.0,4.0,8.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,3.0,12.0,1.0,4.0,9.0,4.0,0.0,4.0,1.0,26063,/scratch/ydong/stamps/demo_F200W_added/F200W_6063_a.jpg
6001,5.0,11.0,4.0,7.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,4.0,2.0,3.0,3.0,2.0,0.0,4.0,0.0,26065,/scratch/ydong/stamps/demo_F200W_added/F200W_6065_a.jpg
6002,14.0,11.0,2.0,8.0,3.0,0.0,5.0,9.0,1.0,3.0,1.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,8.0,10.0,2.0,5.0,8.0,6.0,2.0,0.0,0.0,26066,/scratch/ydong/stamps/demo_F200W_added/F200W_6066_a.jpg
6003,12.0,4.0,13.0,2.0,2.0,0.0,5.0,7.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,7.0,5.0,2.0,2.0,10.0,2.0,0.0,9.0,4.0,26067,/scratch/ydong/stamps/demo_F200W_added/F200W_6067_a.jpg
6004,11.0,7.0,3.0,3.0,4.0,0.0,2.0,9.0,1.0,0.0,1.0,8.0,1.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,9.0,4.0,0.0,5.0,9.0,2.0,1.0,2.0,0.0,26068,/scratch/ydong/stamps/demo_F200W_added/F200W_6068_a.jpg
6005,14.0,17.0,9.0,4.0,5.0,8.0,4.0,10.0,1.0,1.0,2.0,8.0,1.0,1.0,10.0,0.0,2.0,5.0,3.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,4.0,4.0,5.0,7.0,15.0,7.0,7.0,1.0,6.0,2.0,26069,/scratch/ydong/stamps/demo_F200W_added/F200W_6069_a.jpg
6006,13.0,10.0,8.0,1.0,9.0,0.0,10.0,3.0,1.0,1.0,8.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,4.0,11.0,7.0,6.0,1.0,6.0,1.0,26071,/scratch/ydong/stamps/demo_F200W_added/F200W_6071_a.jpg
6007,4.0,21.0,5.0,2.0,18.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,22.0,2.0,2.0,0.0,5.0,0.0,26073,/scratch/ydong/stamps/demo_F200W_added/F200W_6073_a.jpg
6008,4.0,8.0,15.0,3.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,4.0,1.0,3.0,3.0,12.0,0.0,26074,/scratch/ydong/stamps/demo_F200W_added/F200W_6074_a.jpg
6009,6.0,7.0,12.0,1.0,6.0,0.0,3.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,6.0,2.0,3.0,4.0,2.0,2.0,10.0,0.0,26075,/scratch/ydong/stamps/demo_F200W_added/F200W_6075_a.jpg
6010,5.0,11.0,14.0,10.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,5.0,8.0,3.0,2.0,1.0,11.0,2.0,26080,/scratch/ydong/stamps/demo_F200W_added/F200W_6080_a.jpg
6011,0.0,13.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,4.0,7.0,26081,/scratch/ydong/stamps/demo_F200W_added/F200W_6081_a.jpg
6012,10.0,14.0,7.0,10.0,4.0,0.0,3.0,7.0,0.0,2.0,1.0,6.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,2.0,7.0,13.0,8.0,2.0,0.0,7.0,0.0,26083,/scratch/ydong/stamps/demo_F200W_added/F200W_6083_a.jpg
6013,5.0,9.0,18.0,0.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,4.0,2.0,6.0,2.0,3.0,1.0,16.0,1.0,26088,/scratch/ydong/stamps/demo_F200W_added/F200W_6088_a.jpg
6014,3.0,12.0,6.0,1.0,11.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,9.0,0.0,3.0,0.0,5.0,1.0,26090,/scratch/ydong/stamps/demo_F200W_added/F200W_6090_a.jpg
6015,3.0,9.0,14.0,0.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,11.0,2.0,26091,/scratch/ydong/stamps/demo_F200W_added/F200W_6091_a.jpg
6016,13.0,8.0,5.0,0.0,8.0,0.0,3.0,10.0,1.0,0.0,2.0,5.0,1.0,4.0,6.0,4.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,4.0,0.0,5.0,4.0,5.0,7.0,10.0,3.0,1.0,4.0,0.0,26095,/scratch/ydong/stamps/demo_F200W_added/F200W_6095_a.jpg
6017,7.0,15.0,10.0,0.0,1.0,14.0,0.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,18.0,3.0,4.0,0.0,4.0,6.0,26099,/scratch/ydong/stamps/demo_F200W_added/F200W_6099_a.jpg
6018,6.0,23.0,9.0,22.0,1.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,16.0,1.0,5.0,0.0,8.0,1.0,26100,/scratch/ydong/stamps/demo_F200W_added/F200W_6100_a.jpg
6019,7.0,12.0,16.0,0.0,5.0,7.0,1.0,6.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,4.0,0.0,6.0,9.0,1.0,6.0,0.0,12.0,4.0,26101,/scratch/ydong/stamps/demo_F200W_added/F200W_6101_a.jpg
6020,9.0,11.0,12.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,2.0,7.0,1.0,9.0,3.0,4.0,5.0,1.0,9.0,2.0,26106,/scratch/ydong/stamps/demo_F200W_added/F200W_6106_a.jpg
6021,14.0,7.0,3.0,2.0,2.0,3.0,7.0,7.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,7.0,3.0,8.0,12.0,2.0,0.0,3.0,0.0,26107,/scratch/ydong/stamps/demo_F200W_added/F200W_6107_a.jpg
6022,19.0,5.0,7.0,3.0,1.0,1.0,4.0,15.0,2.0,1.0,1.0,11.0,0.0,4.0,1.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,1.0,1.0,3.0,13.0,3.0,5.0,17.0,2.0,2.0,5.0,0.0,26113,/scratch/ydong/stamps/demo_F200W_added/F200W_6113_a.jpg
6023,10.0,11.0,7.0,5.0,6.0,0.0,1.0,9.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,9.0,7.0,3.0,2.0,9.0,1.0,2.0,5.0,0.0,26114,/scratch/ydong/stamps/demo_F200W_added/F200W_6114_a.jpg
6024,19.0,11.0,10.0,3.0,7.0,1.0,4.0,15.0,2.0,1.0,1.0,10.0,1.0,4.0,2.0,13.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,1.0,7.0,16.0,3.0,4.0,14.0,5.0,0.0,10.0,0.0,26115,/scratch/ydong/stamps/demo_F200W_added/F200W_6115_a.jpg
6025,10.0,5.0,5.0,1.0,3.0,1.0,1.0,9.0,0.0,1.0,0.0,7.0,1.0,1.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,4.0,5.0,2.0,4.0,9.0,1.0,1.0,4.0,0.0,26117,/scratch/ydong/stamps/demo_F200W_added/F200W_6117_a.jpg
6026,18.0,3.0,8.0,0.0,1.0,2.0,1.0,17.0,0.0,0.0,1.0,10.0,0.0,7.0,3.0,14.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,5.0,6.0,5.0,5.0,14.0,4.0,0.0,8.0,0.0,26118,/scratch/ydong/stamps/demo_F200W_added/F200W_6118_a.jpg
6027,28.0,4.0,8.0,1.0,2.0,1.0,0.0,28.0,0.0,0.0,0.0,21.0,1.0,6.0,8.0,20.0,6.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,6.0,16.0,0.0,6.0,13.0,8.0,4.0,7.0,20.0,8.0,1.0,7.0,0.0,26120,/scratch/ydong/stamps/demo_F200W_added/F200W_6120_a.jpg
6028,19.0,3.0,8.0,1.0,1.0,1.0,1.0,18.0,0.0,1.0,0.0,15.0,0.0,3.0,4.0,14.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,15.0,0.0,1.0,8.0,6.0,3.0,5.0,14.0,5.0,2.0,6.0,0.0,26121,/scratch/ydong/stamps/demo_F200W_added/F200W_6121_a.jpg
6029,10.0,12.0,7.0,5.0,1.0,6.0,7.0,3.0,0.0,3.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,6.0,11.0,7.0,3.0,0.0,6.0,1.0,26126,/scratch/ydong/stamps/demo_F200W_added/F200W_6126_a.jpg
6030,4.0,23.0,6.0,0.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,23.0,0.0,4.0,0.0,5.0,1.0,26127,/scratch/ydong/stamps/demo_F200W_added/F200W_6127_a.jpg
6031,2.0,13.0,12.0,0.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,2.0,2.0,8.0,2.0,26129,/scratch/ydong/stamps/demo_F200W_added/F200W_6129_a.jpg
6032,4.0,6.0,5.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,6.0,4.0,0.0,1.0,2.0,2.0,26130,/scratch/ydong/stamps/demo_F200W_added/F200W_6130_a.jpg
6033,8.0,21.0,1.0,1.0,20.0,0.0,4.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,12.0,13.0,4.0,4.0,0.0,1.0,0.0,26131,/scratch/ydong/stamps/demo_F200W_added/F200W_6131_a.jpg
6034,11.0,2.0,14.0,2.0,0.0,0.0,4.0,7.0,1.0,2.0,1.0,6.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,6.0,2.0,2.0,11.0,0.0,2.0,12.0,0.0,26139,/scratch/ydong/stamps/demo_F200W_added/F200W_6139_a.jpg
6035,5.0,15.0,5.0,3.0,12.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,14.0,1.0,4.0,1.0,4.0,0.0,26142,/scratch/ydong/stamps/demo_F200W_added/F200W_6142_a.jpg
6036,14.0,11.0,9.0,1.0,6.0,4.0,0.0,14.0,0.0,0.0,0.0,11.0,0.0,3.0,5.0,9.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,1.0,5.0,1.0,17.0,2.0,5.0,7.0,7.0,2.0,7.0,0.0,26149,/scratch/ydong/stamps/demo_F200W_added/F200W_6149_a.jpg
